EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
58880001;1;01/09/2018;;1;1;413,066;130,334;215,214;19;9;1;1;1;;0;160,093;163,19;180,604;193,667;157,018;178,994;198,65;177,39;130,334;155,488;160,093;175,791;167,875;134,656;177,39;213,875;282,53;397,925;413,066;353,751;224,25;227,748;284,429;286,332;219,04;174,197;200,322;210,456;233,032;224,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
58880001;1;01/08/2018;;1;1;374,551;171,025;235,861;8;16;1;1;1;;0;192,016;193,667;215,592;220,772;215,592;267,504;368,266;374,551;362,019;345,553;333,387;327,364;243,731;227,748;182,218;171,025;190,37;203,68;203,68;224,25;224,25;222,508;224,25;222,508;177,39;201,998;215,592;193,667;200,322;174,197;192,016;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58880001;1;01/07/2018;;1;1;236,579;120,452;152,463;31;24;1;1;1;;0;136,107;126,064;134,656;128,905;169,448;155,488;153,964;167,875;172,609;164,746;169,448;146,427;164,746;175,791;193,667;177,39;133,209;131,769;123,247;137,565;157,018;146,427;164,746;120,452;120,452;126,064;133,209;137,565;144,936;175,791;236,579;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58880001;1;01/06/2018;;1;1;217,314;147,923;178,454;4;29;1;1;1;;0;166,308;183,838;196,984;217,314;169,448;157,018;175,791;182,218;201,998;193,667;183,838;171,025;182,218;198,65;180,604;185,463;187,094;175,791;160,093;161,639;164,746;175,791;169,448;174,197;169,448;210,456;208,755;150,933;147,923;150,933;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58880001;1;01/05/2018;;1;1;413,066;245,531;306,429;3;27;1;1;1;;0;345,553;273,103;413,066;278,745;280,635;319,395;309,535;325,365;295,92;321,38;307,576;321,38;301,728;292,071;321,38;280,635;297,851;335,404;341,48;349,643;311,498;327,364;313,465;284,429;293,993;297,851;245,531;265,647;274,979;280,635;292,071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58880001;1;01/04/2018;;1;1;839,425;297,851;427,549;6;24;1;1;1;;0;450,683;345,553;335,404;419,617;625,288;839,425;658,515;635,445;605,154;632,9;565,609;572,949;452,933;378,763;357,877;413,066;341,48;319,395;311,498;339,45;347,596;345,553;325,365;297,851;305,622;305,622;339,45;335,404;315,437;307,576;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58880001;1;01/03/2018;;1;1;2312,325;389,366;968,118;12;30;1;1;1;;0;905,138;1153,683;1020,618;951,904;1233,739;1282,703;1420,033;1204,694;1420,033;1375,94;1687,741;2312,325;1716,889;1305,789;975,607;859,234;870,628;721,481;684,496;519,924;426,207;612,676;842,245;833,796;772,795;617,71;565,609;482,548;404,389;389,366;441,725;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58880001;1;01/02/2018;;1;1;870,628;274,979;541,675;1;20;1;1;1;;0;870,628;819,785;590,211;538,989;524,666;645,661;870,628;825,379;794,782;615,191;494,119;527,044;582,79;364,097;339,45;305,622;335,404;303,673;288,241;274,979;293,993;580,324;548,615;668,864;694,991;489,478;376,655;602,654;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
58880001;1;01/01/2018;;1;1;1119,081;240,145;483,259;7;23;1;1;1;;0;393,637;389,366;410,891;536,592;943,07;966,693;1119,081;597,665;622,758;1081,771;640,546;410,891;410,891;466,517;400,076;347,596;329,367;374,551;278,745;288,241;243,731;254,603;240,145;269,366;280,635;305,622;347,596;580,324;632,9;491,797;325,365;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58880001;1;01/12/2017;;1;1;595,177;258,265;369,91;7;18;1;1;1;;0;432,833;415,246;459,707;498,775;489,478;430,62;595,177;543,794;331,375;393,637;385,112;364,097;441,725;382,991;317,414;317,414;278,745;258,265;278,745;313,465;290,154;305,622;301,728;299,787;317,414;288,241;309,535;317,414;325,365;410,891;372,452;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58880001;1;01/11/2017;;1;1;620,232;139,028;257,354;23;8;1;1;1;;0;158,553;153,964;164,746;155,488;147,923;160,093;146,427;139,028;150,933;161,639;164,746;158,553;174,197;166,308;171,025;178,994;172,609;190,37;203,68;196,984;274,979;522,293;620,232;536,592;529,425;366,179;341,48;404,389;400,076;408,719;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58880001;1;01/10/2017;;1;1;295,92;108,169;165,715;16;20;1;1;1;;0;143,451;134,656;149,425;153,964;177,39;236,579;241,935;196,984;180,604;185,463;175,791;180,604;169,448;175,791;161,639;295,92;295,92;141,971;113,569;108,169;112,21;127,482;133,209;146,427;146,427;141,971;136,107;146,427;137,565;136,107;153,964;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58880001;1;01/09/2017;;1;1;167,875;124,653;142,408;3;17;1;1;1;;0;149,425;163,19;167,875;161,639;157,018;144,936;140,496;153,964;146,427;140,496;152,446;139,028;134,656;141,971;127,482;134,656;124,653;127,482;137,565;139,028;133,209;137,565;134,656;141,971;140,496;143,451;149,425;144,936;128,905;133,209;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58880001;1;01/08/2017;;1;1;200,322;97,659;140,615;2;16;1;1;1;;0;185,463;200,322;190,37;183,838;182,218;157,018;160,093;157,018;141,971;131,769;116,304;101,554;153,964;110,857;104,182;97,659;110,857;121,847;113,569;108,169;146,427;141,971;137,565;131,769;149,425;158,553;158,553;131,769;124,653;127,482;121,847;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58880001;1;01/07/2017;;1;1;274,979;183,838;220,912;4;23;1;1;1;;0;236,579;245,531;225,997;274,979;252,779;234,803;236,579;234,803;212,163;222,508;236,579;227,748;210,456;231,266;238,359;233,032;233,032;198,65;236,579;229,504;207,058;187,094;183,838;201,998;193,667;195,323;215,592;219,04;205,366;188,729;198,65;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58880001;1;01/06/2017;;1;1;421,81;231,266;280,114;16;15;1;1;1;;0;274,979;274,979;256,432;263,794;241,935;249,145;273,103;286,332;293,993;282,53;276,86;276,86;256,432;249,145;231,266;421,81;317,414;315,437;305,622;297,851;280,635;271,232;284,429;247,335;241,935;247,335;263,794;307,576;301,728;311,498;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58880001;1;01/05/2017;;1;1;473,363;256,432;310,263;24;18;1;1;1;;0;297,851;278,745;282,53;303,673;315,437;313,465;273,103;280,635;278,745;260,103;274,979;288,241;297,851;301,728;295,92;258,265;271,232;256,432;263,794;263,794;366,179;439,496;435,05;473,363;419,617;303,673;303,673;297,851;309,535;305,622;307,576;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58880001;1;01/04/2017;;1;1;620,232;231,266;321,064;10;1;1;1;1;;0;231,266;261,947;273,103;284,429;261,947;261,947;274,979;290,154;286,332;620,232;482,548;376,655;408,719;435,05;323,37;325,365;335,404;323,37;337,425;265,647;292,071;284,429;276,86;288,241;299,787;325,365;288,241;292,071;315,437;309,535;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58880001;1;01/03/2017;;1;1;963,729;225,997;400,23;21;20;1;1;1;;0;263,794;413,066;487,164;284,429;421,81;408,719;327,364;548,615;432,833;406,552;473,363;321,38;229,504;410,891;303,673;376,655;301,728;335,404;349,643;225,997;963,729;797,546;602,654;410,891;323,37;313,465;290,154;325,365;343,514;343,514;370,357;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58880001;1;01/02/2017;;1;1;1036,536;227,748;451,602;7;18;1;1;1;;0;576,771;485,112;496,272;631,875;661,298;839,088;1036,536;943,07;847,894;751,033;393,637;317,414;267,504;260,103;265,647;286,332;321,38;227,748;307,576;305,622;293,993;247,335;385,112;284,429;245,531;284,429;307,576;374,551;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
58880001;1;01/01/2017;;1;1;1091,744;432,765;620,905;15;1;1;1;1;;0;432,765;480,673;494,033;500,76;512,041;509,778;541,767;527,976;607,706;646,529;683,663;452,156;586,231;658,829;1091,744;874,17;831,062;576,771;607,706;523,406;555,679;605,307;593,36;567,364;590,98;614,923;612,514;754,845;812,436;744,529;656,362;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58880001;1;01/12/2016;;1;1;2183,347;309,251;815,261;16;31;1;1;1;;0;474,039;876,889;619,75;376,359;713,875;1056,762;778,23;474,039;437,049;668,725;926,318;1045,188;1112,328;1439,589;1742,663;2183,347;1711,817;1340,926;1159,868;945,789;770,408;551,029;562,68;364,192;432,765;334,379;505,262;449,987;518,85;390,724;309,251;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58880001;1;01/11/2016;;1;1;2084,468;165,635;542,104;16;2;1;1;1;;0;168,728;165,635;174,971;186,083;202,355;261,047;275,582;229,341;305,445;255,666;307,346;362,178;523,406;762,613;1253,885;2084,468;2050,34;1278,551;780,844;801,858;661,298;516,577;290,383;419,999;342,244;340,272;316,912;326,576;307,346;311,16;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58880001;1;01/10/2016;;1;1;350,171;124,446;189,868;7;2;1;1;1;;0;127,253;124,446;137,246;138,694;165,635;246,783;350,171;297,882;207,327;259,249;245,019;164,096;181,292;179,705;215,704;186,083;186,083;245,019;151,961;176,544;159,508;176,544;127,253;143,07;207,327;204,008;190,915;199,064;144,54;154,965;192,536;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58880001;1;01/09/2016;;1;1;174,971;110,733;144,251;23;26;1;1;1;;0;161,032;170,281;140,148;171,84;170,281;161,032;161,032;147,493;144,54;156,474;151,961;140,148;137,246;143,07;157,989;157,989;121,66;120,275;128,665;135,803;137,246;140,148;174,971;118,895;143,07;110,733;120,275;113,431;127,253;162,562;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58880001;1;01/08/2016;;1;1;141,607;113,431;126,464;1;17;1;1;1;;0;141,607;134,365;130,082;131,504;125,847;128,665;132,932;121,66;118,895;135,803;127,253;120,275;121,66;121,66;124,446;125,847;113,431;114,789;118,895;118,895;128,665;134,365;134,365;113,431;117,521;130,082;128,665;123,05;127,253;137,246;137,246;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58880001;1;01/07/2016;;1;1;202,355;157,989;179,792;8;20;1;1;1;;0;195,79;190,915;179,705;186,083;189,3;200,707;195,79;202,355;186,083;197,425;186,083;171,84;170,281;186,083;168,728;174,971;178,122;184,481;186,083;157,989;159,508;159,508;171,84;182,884;164,096;164,096;170,281;176,544;182,884;174,971;178,122;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58880001;1;01/06/2016;;1;1;372,288;192,536;262,838;11;20;1;1;1;;0;250,323;275,582;352,163;318,837;362,178;277,417;286,658;340,272;368,233;316,912;372,288;368,233;305,445;292,251;271,923;195,79;222,487;202,355;204,008;192,536;199,064;208,993;210,664;220,784;222,487;229,341;219,087;200,707;199,064;199,064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
58880001;1;01/05/2016;;1;1;322,698;199,064;238,986;12;29;1;1;1;;0;255,666;217,393;277,417;299,766;270,1;227,621;261,047;239,754;224,194;225,905;311,16;322,698;212,34;227,621;270,1;219,087;227,621;236,265;202,355;243,26;252,1;238,007;232,794;212,34;217,393;214,02;224,194;208,993;199,064;210,664;227,621;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58880001;1;01/04/2016;;1;1;560,343;189,3;258,195;1;22;1;1;1;;0;560,343;465,244;443,502;311,16;224,194;266,466;275,582;232,794;224,194;234,527;220,784;204,008;197,425;205,665;202,355;210,664;236,265;210,664;204,008;194,161;192,536;189,3;200,707;205,665;205,665;236,265;261,047;277,417;316,912;336,339;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58880001;1;01/03/2016;;1;1;1082,962;496,272;641,245;9;6;1;1;1;;0;565,02;548,708;562,68;537,157;548,708;496,272;801,858;990,808;1082,962;612,514;718,954;614,923;629,443;498,514;583,861;812,436;868,741;688,667;703,755;681,166;544,078;579,131;507,518;583,861;523,406;786,079;572,061;595,743;546,391;572,061;521,126;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58880001;1;01/02/2016;;1;1;1136,013;405,272;585,319;23;9;1;1;1;;0;1127,111;693,684;708,809;576,771;487,337;437,049;411,561;409,461;405,272;405,272;437,049;447,822;441,348;445,66;430,628;456,504;463,054;527,976;588,604;646,529;605,307;747,104;1136,013;855,219;809,787;666,246;553,352;516,577;537,157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;
58880001;1;01/01/2016;;1;1;2715,119;182,884;1057,41;22;1;1;1;1;;0;182,884;264,655;253,881;441,348;322,698;266,466;282,949;288,518;262,849;294,124;338,304;372,288;399,015;460,867;681,166;1065,471;2672,071;2650,641;1677,765;1497,964;1882,006;2715,119;2324,554;1275,459;1174,863;999,329;1141,961;1247,745;1540,613;2076,629;1725,503;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58880001;1;01/12/2015;;1;1;1442,812;222,487;672,869;14;28;1;1;1;;0;605,307;788,702;823,062;1039,417;770,408;871,454;1010,728;1287,843;1165,858;866,031;668,725;581,494;629,443;1442,812;1420,307;959,781;627,015;574,414;432,765;445,66;396,936;443,502;500,76;586,231;445,66;311,16;270,1;222,487;222,487;224,194;224,194;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58880001;1;01/11/2015;;1;1;424,24;135,803;274,121;12;1;1;1;1;;0;135,803;154,965;186,083;151,961;178,122;273,75;241,504;197,425;187,689;354,158;394,862;424,24;208,993;182,884;195,79;189,3;210,664;266,466;360,167;346,2;362,178;346,2;338,304;344,22;386,601;384,545;380,444;286,658;296,001;257,455;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58880001;1;01/10/2015;;1;1;148,977;93,74;121,15;8;25;1;1;1;;0;112,079;112,079;112,079;118,895;110,733;138,694;144,54;148,977;123,05;141,607;120,275;114,789;110,733;110,733;110,733;97,576;120,275;120,275;125,847;123,05;130,082;125,847;128,665;123,05;93,74;123,05;112,079;121,66;127,253;132,932;120,275;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
