EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
58183000;2;01/09/2003;;1;1;160,873;84,623;115,688;2;28;1;1;1;0;0;158,999;160,873;158,999;155,294;146,285;141,914;136,785;120,979;117,352;117,352;119,765;116,153;110,232;110,232;110,232;113,77;114,959;112,585;110,232;107,898;104,435;96,532;96,532;97,646;89,958;85,679;85,679;84,623;92,129;96,532;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58183000;2;01/08/2003;;1;1;166,584;102,152;133,801;3;21;1;1;1;0;0;157,139;160,873;166,584;157,139;142,781;135,943;133,386;122,198;120,979;122,198;122,198;119,765;119,765;116,153;112,585;112,585;114,959;119,765;112,585;105,584;102,152;117,352;132,124;139,334;148,95;154,377;153,463;155,294;153,463;155,294;160,873;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/07/2003;;1;1;178,408;146,285;164,346;12;1;1;1;1;0;0;146,285;150,745;157,139;158,999;160,873;164,665;164,665;164,665;164,665;162,762;168,517;178,408;177,402;170,465;168,517;164,665;163,712;166,584;166,584;165,623;153,463;160,873;164,665;166,584;165,623;166,584;166,584;166,584;167,548;166,584;163,712;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/06/2003;;1;1;145,404;75,352;98,051;30;1;1;1;1;0;0;75,352;75,352;75,352;75,352;75,352;75,352;77,375;78,394;76,36;76,36;77,375;79,419;80,449;79,419;79,419;79,419;80,449;78,394;78,394;85,679;110,232;134,268;137,631;140,191;141,051;142,781;142,781;143,652;144,526;145,404;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58183000;2;01/05/2003;;1;1;81,485;75,352;77,055;4;2;1;1;1;0;0;76,36;75,352;78,394;81,485;80,449;79,419;79,419;79,419;79,419;77,375;77,375;76,36;76,36;79,419;76,36;77,375;75,352;75,352;75,352;75,352;75,352;75,352;75,352;77,375;75,352;77,375;75,352;76,36;77,375;76,36;75,352;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/04/2003;;1;1;85,679;76,36;79,776;7;24;1;1;1;0;0;81,485;80,449;79,419;79,419;79,419;82,525;85,679;85,679;83,572;81,485;81,485;79,419;79,419;79,419;77,375;78,394;78,394;79,419;79,419;78,394;81,485;81,485;79,419;76,36;79,419;77,375;78,394;76,36;76,36;76,36;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58183000;2;01/03/2003;;1;1;141,051;79,419;97,125;10;2;1;1;1;0;0;81,485;79,419;81,485;79,419;81,485;83,572;93,222;98,765;112,585;141,051;135,943;116,153;107,898;96,532;92,129;89,958;117,352;107,898;99,889;95,424;93,222;103,291;103,291;97,646;103,291;89,958;85,679;89,958;87,809;83,572;81,485;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/02/2003;;1;1;192,895;83,572;105,564;1;27;1;1;1;0;0;192,895;158,999;137,631;117,352;107,898;101,018;101,018;95,424;92,129;88,881;87,809;92,129;98,765;85,679;89,958;94,32;96,532;103,291;114,959;105,584;114,959;119,765;117,352;96,532;89,958;87,809;83,572;83,572;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58183000;2;01/01/2003;;1;1;270,471;76,36;143,764;23;2;1;1;1;0;0;77,375;76,36;79,419;95,424;117,352;118,556;96,532;88,881;83,572;80,449;98,765;143,652;148,058;137,631;114,959;95,424;96,532;101,018;119,765;163,712;148,95;204,812;270,471;227,718;186,594;204,812;201,514;210,387;214,919;224,179;228,906;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/12/2002;;1;1;172,428;79,419;107,98;9;30;1;1;1;0;0;83,572;99,889;140,191;137,631;119,765;116,153;122,198;135,943;172,428;155,294;135,943;111,406;111,406;114,959;109,062;107,898;114,959;101,018;91,041;86,741;92,129;96,532;97,646;95,424;93,222;93,222;87,809;83,572;81,485;79,419;79,419;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/11/2002;;1;1;171,445;75,352;105,408;1;10;1;1;1;0;0;171,445;148,95;112,585;87,809;85,679;88,881;85,679;83,572;79,419;75,352;81,485;83,572;88,881;92,129;87,809;96,532;106,739;162,762;165,623;137,631;123,422;103,291;96,532;105,584;101,018;122,198;106,739;98,765;95,424;86,741;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58183000;2;01/10/2002;;1;1;188,678;76,36;133,475;27;14;1;1;1;0;0;114,959;132,124;141,051;141,051;142,781;144,526;144,526;144,526;142,781;122,198;89,958;81,485;79,419;76,36;79,419;83,572;94,32;99,889;105,584;132,124;135,943;147,17;153,463;162,762;162,762;184,524;188,678;184,524;175,401;172,428;177,402;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/09/2002;;1;1;182,47;120,979;149,479;22;1;1;1;1;0;0;120,979;139,334;142,781;139,334;135,943;137,631;134,268;144,526;148,058;150,745;153,463;153,463;152,553;145,404;142,781;151,647;152,553;150,745;153,463;160,873;177,402;182,47;178,408;174,406;168,517;155,294;146,285;134,268;132,124;124,65;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58183000;2;01/08/2002;;1;1;139,334;112,585;122,74;3;1;1;1;1;0;0;112,585;132,124;139,334;139,334;133,386;127,122;125,884;127,122;124,65;122,198;119,765;114,959;114,959;112,585;112,585;112,585;113,77;117,352;125,884;128,365;127,122;128,365;122,198;119,765;120,979;128,365;129,613;125,884;118,556;112,585;114,959;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/07/2002;;1;1;150,745;110,232;129,051;2;31;1;1;1;0;0;148,058;150,745;148,95;148,95;146,285;147,17;142,781;135,943;135,104;132,124;128,365;128,365;135,104;136,785;132,124;128,365;128,365;125,884;122,198;120,979;119,765;119,765;119,765;117,352;119,765;117,352;117,352;112,585;112,585;111,406;110,232;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/06/2002;;1;1;153,463;124,65;138,819;21;6;1;1;1;0;0;127,122;127,122;127,122;128,365;125,884;124,65;124,65;125,884;125,884;129,613;128,365;134,268;145,404;148,058;141,051;134,268;128,365;132,124;144,526;152,553;153,463;150,745;151,647;150,745;153,463;151,647;148,95;148,95;150,745;148,95;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58183000;2;01/05/2002;;1;1;139,334;83,572;113,095;24;1;1;1;1;0;0;83,572;94,32;107,898;107,898;103,291;105,584;110,232;110,232;109,062;106,739;105,584;105,584;101,018;101,018;101,018;101,018;101,018;98,765;103,291;106,739;111,406;119,765;134,268;139,334;137,631;136,785;134,268;134,268;135,104;132,124;127,122;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/04/2002;;1;1;117,352;81,485;90,582;9;25;1;1;1;0;0;94,32;92,129;92,129;94,32;92,129;92,129;98,765;110,232;117,352;105,584;95,424;92,129;89,958;98,765;92,129;87,809;85,679;85,679;83,572;83,572;85,679;83,572;85,679;83,572;81,485;81,485;83,572;82,525;83,572;82,525;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58183000;2;01/03/2002;;1;1;182,47;94,32;120,802;4;18;1;1;1;0;0;118,556;111,406;144,526;182,47;174,406;141,051;119,765;117,352;135,104;120,979;110,232;102,152;98,765;95,424;96,532;96,532;96,532;94,32;101,018;103,291;113,77;135,104;114,959;101,018;117,352;153,463;139,334;158,999;130,866;118,556;101,018;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/02/2002;;1;1;273,14;106,739;169,309;11;7;1;1;1;0;0;185,557;172,428;158,999;148,058;125,884;107,898;106,739;119,765;157,139;266,5;273,14;251,004;231,295;175,401;176,4;162,762;225,355;201,514;159,934;136,785;144,526;142,781;155,294;192,895;173,415;147,17;124,65;117,352;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58183000;2;01/01/2002;;1;1;293,72;96,532;161,567;27;6;1;1;1;0;0;128,365;112,585;118,556;114,959;101,018;96,532;102,152;101,018;138,481;147,17;139,334;110,232;105,584;140,191;230,099;249,741;197,173;151,647;128,365;117,352;141,914;162,762;166,584;168,517;160,873;231,295;293,72;258,675;210,387;244,73;238,56;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/12/2001;;1;1;279,889;79,419;142,094;17;6;1;1;1;0;0;114,959;96,532;88,881;84,623;81,485;79,419;81,485;92,129;124,65;148,95;164,665;166,584;174,406;201,514;214,919;224,179;279,889;261,266;186,594;146,285;113,77;114,959;129,613;135,104;133,386;107,898;98,765;96,532;129,613;178,408;153,463;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/11/2001;;1;1;174,406;81,485;133,677;14;28;1;1;1;0;0;101,018;101,018;119,765;148,95;158,999;159,934;148,95;152,553;160,873;160,873;157,139;156,215;159,934;174,406;173,415;169,489;162,762;157,139;157,139;168,517;127,122;96,532;92,129;98,765;91,041;87,809;83,572;81,485;87,809;114,959;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58183000;2;01/10/2001;;1;1;202,609;94,32;140,372;4;17;2;2;2;0;0;135,943;150,745;186,594;202,609;192,895;174,406;160,873;150,745;141,051;130,866;122,198;119,765;135,943;125,884;110,232;101,018;94,32;94,32;107,898;114,959;144,526;176,4;186,594;180,431;160,873;151,647;141,914;136,785;110,232;105,584;103,291;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/09/2001;;1;1;179,418;96,532;127,244;1;12;2;2;2;0;0;179,418;164,665;141,914;130,866;125,884;124,65;122,198;120,979;117,352;112,585;97,646;96,532;97,646;101,018;122,198;139,334;144,526;136,785;133,386;117,352;124,65;116,153;123,422;124,65;125,884;125,884;130,866;137,631;140,191;141,051;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;;
58183000;2;01/08/2001;;1;1;204,812;102,152;162,267;28;7;1;1;1;0;0;130,866;112,585;110,232;114,959;110,232;109,062;102,152;123,422;139,334;133,386;135,943;139,334;160,873;175,401;179,418;180,431;182,47;182,47;182,47;183,495;182,47;186,594;190,779;195,026;197,173;195,026;196,098;204,812;203,709;197,173;192,895;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/07/2001;;1;1;180,431;145,404;165,822;28;31;1;1;1;0;0;168,517;166,584;166,584;166,584;166,584;167,548;165,623;161,815;158,999;158,999;155,294;158,999;160,873;158,067;162,762;161,815;159,934;159,934;159,934;164,665;170,465;172,428;174,406;172,428;179,418;178,408;179,418;180,431;180,431;157,139;145,404;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/06/2001;;1;1;177,402;139,334;161,16;22;2;2;2;2;0;0;141,051;139,334;144,526;149,846;152,553;153,463;153,463;152,553;151,647;151,647;150,745;151,647;153,463;165,623;168,517;170,465;170,465;170,465;172,428;174,406;174,406;177,402;160,873;161,815;162,762;172,428;174,406;172,428;170,465;169,489;;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58183000;2;01/05/2001;;1;1;164,665;119,765;141,375;14;2;1;1;1;0;0;122,198;119,765;122,198;123,422;124,65;122,198;122,198;130,866;128,365;129,613;130,866;132,124;150,745;164,665;162,762;149,846;150,745;147,17;148,058;157,139;162,762;148,95;142,781;143,652;150,745;158,999;154,377;148,95;144,526;144,526;142,781;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/04/2001;;1;1;162,762;93,222;110,972;4;23;1;1;1;0;0;123,422;124,65;155,294;162,762;147,17;127,122;122,198;138,481;128,365;114,959;111,406;107,898;105,584;99,889;101,018;98,765;96,532;96,532;96,532;96,532;95,424;95,424;93,222;94,32;94,32;95,424;93,222;94,32;101,018;117,352;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58183000;2;01/03/2001;;1;1;135,943;88,881;102,25;31;5;1;1;1;0;0;94,32;92,129;89,958;89,958;88,881;96,532;93,222;94,32;99,889;112,585;107,898;103,291;107,898;101,018;92,129;89,958;94,32;92,129;102,152;110,232;114,959;107,898;103,291;101,018;98,765;91,041;94,32;103,291;134,268;132,124;135,943;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/02/2001;;1;1;177,402;95,424;126,141;15;28;1;1;1;0;0;118,556;133,386;106,739;101,018;98,765;136,785;160,873;141,051;122,198;116,153;128,365;139,334;139,334;162,762;177,402;150,745;165,623;160,873;135,104;111,406;106,739;103,291;98,765;104,435;105,584;110,232;101,018;95,424;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58183000;2;01/01/2001;;1;1;174,406;89,958;115,315;27;22;1;1;1;0;0;164,665;148,058;124,65;109,062;123,422;139,334;119,765;118,556;117,352;105,584;96,532;96,532;98,765;101,018;101,018;97,646;94,32;92,129;93,222;95,424;94,32;89,958;105,584;114,959;145,404;158,999;174,406;111,406;122,198;110,232;110,232;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/12/2000;;1;1;270,471;87,809;142,13;18;12;1;1;1;0;0;210,387;195,026;162,762;129,613;114,959;117,352;112,585;102,152;94,32;92,129;89,958;87,809;89,958;91,041;91,041;88,881;185,557;270,471;258,675;170,465;130,866;110,232;103,291;109,062;132,124;184,524;220,676;199,336;164,665;148,95;147,17;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/11/2000;;1;1;269,143;153,463;183,557;23;1;1;1;1;0;0;153,463;157,139;160,873;166,584;170,465;166,584;170,465;170,465;166,584;164,665;167,548;172,428;168,517;170,465;176,4;178,408;176,4;184,524;221,839;228,906;201,514;224,179;269,143;232,495;201,514;192,895;185,557;176,4;165,623;164,665;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58183000;2;01/10/2000;;1;1;148,95;92,129;110,61;1;23;1;1;1;0;0;148,95;132,124;112,585;107,898;118,556;122,198;120,979;119,765;117,352;114,959;114,959;112,585;110,232;107,898;110,232;110,232;101,018;96,532;94,32;96,532;95,424;94,32;92,129;92,129;94,32;102,152;107,898;112,585;113,77;114,959;139,334;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/09/2000;;1;1;212,645;144,526;166,351;4;12;1;1;1;0;0;162,762;184,524;208,145;212,645;192,895;178,408;172,428;166,584;157,139;152,553;146,285;144,526;148,95;160,873;170,465;172,428;176,4;167,548;164,665;160,873;158,067;162,762;160,873;161,815;161,815;162,762;158,999;159,934;148,95;153,463;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58183000;2;01/08/2000;;1;1;179,418;153,463;164,229;6;16;1;1;1;0;0;160,873;170,465;172,428;160,873;174,406;179,418;176,4;170,465;166,584;164,665;168,517;169,489;167,548;162,762;162,762;153,463;153,463;160,873;158,067;157,139;159,934;157,139;157,139;157,139;155,294;153,463;155,294;164,665;176,4;177,402;166,584;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/07/2000;;1;1;192,895;121,948;154,458;16;30;1;1;1;0;0;134,268;148,058;165,623;172,428;172,428;172,428;167,548;168,517;168,517;168,517;166,584;170,465;170,465;170,465;174,406;192,895;190,779;170,465;151,647;140,191;135,943;133,098;139,334;144,526;139,334;135,943;131,851;124,411;123,179;121,948;121,948;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/06/2000;;1;1;158,999;121,948;136,212;6;20;1;1;1;0;0;150,745;149,846;151,647;155,294;155,294;158,999;150,745;145,404;144,526;144,526;147,17;147,17;141,914;137,631;134,268;129,363;130,606;125,646;128,122;121,948;125,646;125,646;125,646;121,948;121,948;124,411;121,948;124,411;121,948;121,948;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58183000;2;01/05/2000;;1;1;143,652;86,057;117,853;31;1;1;1;1;0;0;86,057;86,057;87,219;87,219;86,057;86,057;96,603;103,743;107,344;109,756;106,142;102,547;113,391;125,646;134,268;139,334;139,334;140,191;141,051;139,334;135,104;125,646;124,411;121,948;121,948;124,411;131,851;131,851;137,631;137,631;143,652;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/04/2000;;1;1;196,098;84,898;102,546;1;28;2;2;2;0;0;196,098;157,139;138,481;125,646;119,493;115,825;113,391;101,353;98,973;96,603;96,603;95,421;94,242;93,065;91,891;91,891;90,719;89,55;91,891;94,242;93,065;89,55;89,55;88,383;89,55;88,383;86,057;84,898;87,219;87,219;;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58183000;2;01/03/2000;;1;1;200,423;94,242;118,406;31;6;2;2;2;0;0;115,825;108,549;101,353;97,787;95,421;94,242;94,242;115,825;135,943;114,607;115,825;113,391;104,941;100,162;96,603;95,421;96,603;115,825;128,122;124,411;121,948;124,411;130,606;139,334;133,098;123,179;114,607;115,825;130,606;171,445;200,423;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
58183000;2;01/02/2000;;1;1;227,718;90,719;128,071;18;7;1;1;1;0;0;103,743;114,607;104,941;96,603;94,242;94,242;90,719;91,891;95,421;108,549;128,122;157,139;174,406;162,762;144,526;128,122;183,495;227,718;220,676;162,762;134,268;117,046;108,549;108,549;108,549;112,177;108,549;110,966;120,719;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
58183000;2;01/01/2000;;1;1;538,163;88,383;165,186;5;31;1;1;1;0;0;182,47;303,668;396,554;458,341;538,163;419,875;261,266;191,835;158,067;135,943;115,825;108,549;104,941;107,344;107,344;103,743;102,547;97,787;97,787;96,603;94,242;93,065;91,891;89,55;89,55;95,421;101,353;101,353;95,421;91,891;88,383;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/12/1999;;1;1;221,839;114,607;162,397;11;7;1;1;1;0;0;143,652;130,606;123,179;136,785;133,098;118,268;114,607;139,334;181,449;203,709;221,839;218,361;208,145;205,919;204,812;192,895;180,431;178,408;176,4;175,401;164,665;151,647;149,846;155,294;151,647;149,846;153,463;149,846;147,17;135,943;137,631;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/11/1999;;1;1;190,779;165,623;177,915;10;24;1;1;1;0;0;170,465;179,418;182,47;181,449;183,495;184,524;182,47;183,495;186,594;190,779;185,557;183,495;185,557;184,524;180,431;178,408;174,406;175,401;177,402;176,4;167,548;176,4;169,489;165,623;170,465;173,415;169,489;172,428;174,406;171,445;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58183000;2;01/10/1999;;1;1;187,634;128,122;159,795;23;10;1;1;1;0;0;171,445;158,999;158,067;158,067;159,934;145,404;136,785;134,268;131,851;128,122;128,122;129,363;129,363;131,851;146,285;163,712;168,517;171,445;172,428;173,415;176,4;184,524;187,634;183,495;179,418;178,408;170,465;169,489;179,418;179,418;167,548;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/09/1999;;1;1;203,709;177,402;188,738;13;20;1;1;1;0;0;185,557;184,524;185,557;185,557;186,594;185,557;187,634;189,727;190,779;195,026;199,336;199,336;203,709;200,423;199,336;202,609;198,252;191,835;186,594;177,402;181,449;183,495;181,449;184,524;185,557;182,47;183,495;182,47;180,431;181,449;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58183000;2;01/08/1999;;1;1;188,678;134,268;160,941;31;2;1;1;1;0;0;135,104;134,268;135,104;138,481;145,404;145,404;148,058;150,745;152,553;159,934;160,873;166,584;170,465;172,428;170,465;157,139;149,846;161,815;158,067;149,846;159,934;162,762;161,815;167,548;174,406;177,402;179,418;184,524;183,495;186,594;188,678;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/07/1999;;1;1;170,465;103,743;134,888;14;23;2;2;2;0;0;152,553;151,647;155,294;157,139;156,215;148,95;141,051;137,631;135,943;150,745;158,999;160,873;165,623;170,465;165,623;138,481;124,411;115,825;112,177;109,756;109,756;107,344;103,743;114,607;119,493;121,948;114,607;109,756;114,607;125,646;130,606;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;
58183000;2;01/06/1999;;1;1;178,408;120,719;142,542;22;2;1;1;1;0;0;121,948;120,719;126,883;129,363;133,098;131,851;135,943;138,481;143,652;137,631;135,943;137,631;139,334;135,943;141,914;150,745;158,067;142,781;137,631;138,481;159,934;178,408;168,517;152,553;146,285;142,781;142,781;143,652;151,647;151,647;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58183000;2;01/05/1999;;1;1;136,785;97,787;116,378;21;2;1;1;1;0;0;98,973;97,787;102,547;102,547;101,353;101,353;108,549;114,607;110,966;108,549;107,344;102,547;108,549;103,743;103,743;112,177;115,825;117,046;119,493;134,268;136,785;135,104;133,098;130,606;135,104;131,851;128,122;129,363;126,883;125,646;123,179;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/04/1999;;1;1;150,745;98,973;113,032;19;29;1;1;1;0;0;120,719;118,268;114,607;114,607;113,391;108,549;106,142;108,549;103,743;108,549;107,344;104,941;102,547;103,743;125,646;137,631;135,943;139,334;150,745;136,785;112,177;107,344;104,941;102,547;101,353;102,547;100,162;100,162;98,973;98,973;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58183000;2;01/03/1999;;1;1;271,803;112,177;149,208;1;20;1;1;1;0;0;271,803;236,122;211,514;168,517;148,95;136,785;126,883;121,948;119,493;159,934;221,839;223,007;179,418;157,139;152,553;137,631;128,122;120,719;117,046;112,177;113,391;112,177;117,046;138,481;154,377;135,943;121,948;118,268;128,122;117,046;117,046;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/02/1999;;1;1;305,107;157,139;203,815;12;10;1;1;1;0;0;195,026;200,423;192,895;165,623;158,999;201,514;201,514;177,402;158,999;157,139;183,495;305,107;302,233;249,741;256,101;239,786;186,594;168,517;162,762;159,934;212,645;234,909;190,779;170,465;199,336;257,386;213,78;203,709;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58183000;2;01/01/1999;;1;1;363,218;97,787;194,155;8;1;1;1;1;0;0;97,787;103,743;109,756;109,756;107,344;150,745;337,93;363,218;277,176;237,339;201,514;182,47;163,712;141,914;154,377;238,56;297,956;275,826;207,03;166,584;152,553;135,943;136,785;134,268;119,493;121,948;186,594;302,233;339,475;251,004;213,78;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58183000;2;01/12/1998;;1;1;259,968;96,603;161,228;11;4;1;1;1;0;0;100,162;97,787;97,787;96,603;113,391;175,401;218,361;223,007;218,361;231,295;259,968;243,487;225,355;208,145;199,336;203,709;202,609;202,609;186,594;173,415;145,404;119,493;108,549;107,344;107,344;141,051;149,846;124,411;110,966;103,743;102,547;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
