EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
58790002;1;01/08/2016;;1;1;39,004;19,913;27,039;4;31;1;1;1;;0;38,243;38,243;38,243;39,004;38,623;27,075;26,735;26,735;27,075;26,059;27,075;26,735;25,388;25,055;24,723;24,723;24,723;24,392;24,063;24,063;24,063;24,723;24,723;24,392;25,388;23,409;23,736;23,409;24,723;22,761;19,913;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58790002;1;01/07/2016;;1;1;46,051;34,512;41,681;1;31;1;1;1;;0;46,051;43,267;41,701;44,454;41,701;40,925;41,312;40,538;42,874;38,243;37,488;41,701;44,454;42,874;44,851;46,051;40,925;42,482;45,65;45,65;45,65;45,65;45,65;37,488;36,737;41,312;39,769;34,88;37,112;40,153;34,512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58790002;1;01/06/2016;;1;1;63,554;42,874;54,493;3;5;3;3;3;;0;55,562;59,431;63,554;56,415;42,874;44,454;54,291;61,615;62,055;59,866;59,866;53,028;59,431;56,843;61,615;56,415;57,272;55,562;46,051;47,26;50,944;50,944;51,359;52,191;52,191;52,609;53,448;57,702;54,291;45,65;;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58790002;1;01/05/2016;;1;1;82,56;43,267;56,397;4;22;1;1;1;;0;49,296;58,564;72,827;82,56;72,037;61,176;61,176;54,291;45,25;56,415;54,713;55,562;56,843;52,191;53,448;54,713;52,609;54,291;52,609;53,448;53,028;43,267;53,869;53,869;55,562;57,272;53,028;56,843;56,415;55,562;55,562;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58790002;1;01/04/2016;;1;1;74,418;39,004;57,667;1;18;1;1;1;;0;74,418;57,702;53,448;58,132;60,738;57,702;55,988;55,988;56,843;55,988;61,176;56,843;64,309;62,803;58,132;67,361;53,869;39,004;61,615;72,827;61,615;44,057;54,291;42,091;55,988;56,415;53,869;51,359;52,609;72,827;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58790002;1;01/03/2016;;1;1;237,07;59,431;116,217;1;5;1;1;1;;0;237,07;185,435;134,652;72,827;59,431;59,431;61,176;117,196;98,874;103,346;78,45;72,037;85,063;128,734;233,402;217,753;119,091;102,446;69,684;74,418;120,043;117,196;105,156;74,418;99,763;135,648;130,696;123,878;135,648;143,713;106,065;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58790002;1;01/02/2016;;1;1;309,338;56,415;121,1;1;28;1;1;1;;0;309,338;256,989;138,652;83,391;79,266;71,249;77,637;85,904;80,907;79,266;76,827;85,904;180,976;157,182;135,648;105,156;74,418;82,56;165,69;211,841;180,976;182,087;133,659;85,904;74,418;94,476;79,266;56,415;85,904;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
58790002;1;01/01/2016;;1;1;622,777;39,004;208,976;22;4;1;1;1;;0;41,701;39,769;40,153;39,004;48,478;45,65;65,067;64,309;65,828;48,071;48,478;55,988;97,989;175,46;185,435;147,809;160,353;268,453;256,989;250,701;442,816;622,777;605,334;519,268;248,202;216,566;163,548;244,47;272,316;535,757;461,505;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58790002;1;01/12/2015;;1;1;409,302;49,707;175,747;9;31;1;1;1;;0;145,756;318,864;310,692;329,882;278,798;284,025;235,845;262,062;409,302;286,652;291,932;282,715;241,994;265,89;235,845;182,087;134,652;115,313;62,055;58,564;55,562;54,291;80,085;94,476;69,684;68,132;59,431;60,302;69,684;53,869;49,707;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58790002;1;01/11/2015;;1;1;62,803;21,48;33,876;25;15;1;1;1;;0;25,723;25,388;25,388;24,723;24,723;24,723;23,409;26,396;27,416;25,388;23,409;22,438;21,798;21,798;21,48;23,409;29,842;31,257;31,613;31,613;42,482;47,665;40,153;51,359;62,803;60,302;62,055;56,843;40,153;40,538;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58790002;1;01/10/2015;;1;1;28,795;23,409;26,167;14;13;1;1;1;;0;27,416;27,759;25,388;25,388;24,723;26,059;26,396;27,075;26,735;26,059;25,388;26,059;23,409;28,795;26,396;27,075;26,396;23,736;23,409;25,055;26,396;26,059;26,735;26,735;24,723;24,723;27,416;26,735;28,103;26,735;28,103;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58790002;1;01/09/2015;;1;1;67,361;24,723;36,806;12;1;1;1;1;;0;24,723;24,723;24,723;24,723;24,723;24,723;24,723;34,512;31,613;31,971;55,562;67,361;57,702;45,25;59,866;58,132;49,707;45,65;50,944;30,901;30,194;33,78;36,363;36,737;35,249;36,363;25,055;24,723;27,075;26,396;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58790002;1;01/08/2015;;1;1;28,448;24,063;25,632;1;13;1;1;1;;0;28,448;27,075;24,723;26,059;27,759;26,396;25,388;24,723;24,723;24,723;24,723;24,392;24,063;24,063;24,063;24,063;24,392;26,059;26,059;26,059;26,059;26,059;26,059;26,059;26,059;26,059;26,059;26,059;26,059;26,059;26,059;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58790002;1;01/07/2015;;1;1;33,78;23,409;26,637;2;24;1;1;1;;0;30,194;33,78;30,901;29,143;25,388;28,448;33,78;30,194;28,103;25,723;25,723;24,723;24,723;24,723;24,723;24,723;24,392;24,063;24,392;24,392;24,392;24,063;23,736;23,409;26,059;27,075;27,416;28,795;28,795;25,723;24,063;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58790002;1;01/06/2015;;1;1;40,925;26,735;34,881;11;28;1;1;1;;0;27,416;36,363;37,488;30,547;35,99;35,99;34,88;33,78;32,331;35,249;40,925;38,623;35,249;34,88;31,257;35,619;36,363;36,363;37,865;35,619;35,619;35,619;34,512;35,619;35,99;36,363;35,619;26,735;32,691;34,88;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58790002;1;01/05/2015;;1;1;126,783;29,143;50,211;7;31;1;1;1;;0;41,312;35,99;38,243;46,855;50,944;72,037;126,783;115,313;68,907;57,702;60,738;63,554;51,775;48,071;48,887;46,855;44,057;35,99;46,051;44,454;46,855;43,267;45,25;34,88;36,737;35,99;36,363;35,99;33,78;33,78;29,143;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58790002;1;01/04/2015;;1;1;188,805;28,795;59,52;6;19;1;1;1;;0;50,944;132,669;139,659;94,476;93,605;188,805;66,593;56,415;49,707;50,118;49,707;32,331;36,363;40,538;40,153;39,004;40,538;40,538;28,795;31,613;31,971;30,547;41,312;69,684;76,021;59,866;48,887;42,874;42,482;39,386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
58790002;1;01/03/2015;;1;1;136,647;37,488;55,859;26;5;1;1;1;;0;47,665;40,925;42,091;40,925;37,488;37,488;40,538;40,153;44,851;45,65;44,454;40,153;50,118;49,296;45,25;77,637;103,346;85,904;60,738;58,132;50,118;38,243;38,243;39,004;48,887;136,647;111,579;74,418;41,701;52,609;67,361;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58790002;1;01/02/2015;;1;1;114,375;29,645;50,861;10;2;1;1;1;;0;31,924;29,645;34,229;39,388;39,388;42,73;53,501;77,145;93,605;114,375;72,037;86,747;95,35;70,465;58,564;43,267;43,267;36,363;38,243;35,619;36,363;34,512;30,194;34,145;33,416;35,249;37,112;47,26;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
58790002;1;01/01/2015;;1;1;60,04;12,58;31,603;6;30;1;1;1;;0;58,52;52,506;52,506;53,501;55,5;60,04;54;36,56;35,624;37,029;32,382;29,645;34,693;34,693;32,843;29,192;28,291;23,854;21,253;22,115;19,972;19,972;19,972;19,972;16,207;16,619;15,797;15,797;13,772;12,58;24,292;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58790002;1;01/12/2014;;1;1;248,424;27,375;87,706;7;22;3;3;3;0;0;95,584;92,375;95,584;81,516;95,584;165,31;248,424;175,686;112,336;86,098;95,584;92,375;78,521;65,65;89,212;114,076;98,841;72,678;72,678;58,932;64,281;27,375;71,247;64,281;68,424;61,581;53,785;55,052;51,696;52,529;61,581;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;
