EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
58380001;1;01/10/2019;;1;1;120,96;74,482;77,624;10;1;1;1;1;;0;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;80,422;120,96;90,02;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;75,38;75,38;74,482;74,482;90,02;86,598;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;1;01/09/2019;;1;1;85,2;70,9;74,1;4;1;1;1;1;;0;70,9;70,9;70,9;85,2;76,3;76,3;74,5;74,5;74,5;74,5;74,5;74,5;74,5;74,5;74,5;72,7;72,7;72,7;72,7;72,7;72,7;72,7;72,7;72,7;72,7;74,5;78,1;74,5;74,5;74,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
58380001;1;01/08/2019;;1;1;78,11;69,205;71,795;6;16;1;1;1;;0;71,819;71,819;72,259;72,701;74,482;78,11;76,285;74,482;73,588;73,588;73,588;73,588;73,588;73,588;73,588;69,205;69,205;69,205;69,205;70,071;70,071;70,071;70,071;70,071;69,205;69,205;69,205;70,942;70,942;70,942;70,942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58380001;1;01/07/2019;;1;1;73,144;70,942;72,118;2;13;1;1;1;;0;72,701;73,144;72,701;72,701;72,701;72,701;72,701;72,701;72,701;72,701;72,701;72,701;70,942;70,942;72,701;72,701;72,701;70,942;70,942;70,942;71,819;71,819;71,819;71,819;71,819;71,819;71,819;71,819;71,819;71,819;71,819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58380001;1;01/06/2019;;1;1;82,77;72,701;74,12;4;28;1;1;1;;0;73,588;73,588;76,285;82,77;76,739;74,482;74,482;74,482;74,482;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;72,701;72,701;72,701;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58380001;1;01/05/2019;;1;1;438,983;72,701;87,505;20;12;1;1;1;;0;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;72,701;72,701;72,701;72,701;73,144;74,482;74,482;106,702;438,983;95,222;77,194;76,285;76,285;74,482;74,482;74,482;74,482;74,482;73,588;73,588;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;1;01/04/2019;;1;1;308,051;73,588;100,689;9;26;1;1;1;;0;74,482;74,482;74,482;74,482;74,482;76,285;223,627;243,279;308,051;227,508;117,143;78,11;85,632;78,11;76,285;80,422;78,11;78,11;74,482;74,482;74,482;74,482;74,482;74,482;82,77;73,588;73,588;73,588;73,588;73,588;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58380001;1;01/03/2019;;1;1;395,017;74,482;143,383;19;27;1;1;1;;0;218,811;218,811;258,422;145,633;149,772;94,015;83,243;80,422;78,11;78,11;78,11;78,11;96,63;80,889;79,957;148,94;78,57;192,579;395,017;278,091;326,797;317,924;221,696;136,682;79,031;78,11;74,482;74,482;74,482;74,482;74,482;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;1;01/02/2019;;1;1;170,235;74,482;94,76;24;1;1;1;1;;0;74,482;74,482;74,482;74,482;80,889;95,925;81,827;81,827;77,194;74,482;74,482;74,482;90,515;111,877;103,062;78,57;78,11;89,527;153,114;111,877;123,272;108,908;93,008;170,235;98,757;100,9;100,9;101,619;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
58380001;1;01/01/2019;;1;1;220,733;74,482;91,65;6;13;1;1;1;;0;76,285;92,507;91,01;90,515;211,189;220,733;163,305;101,619;90,02;79,493;76,285;75,38;74,482;74,482;74,482;74,482;74,482;87,569;78,11;76,285;76,285;78,11;76,285;76,285;76,739;79,031;90,515;78,11;78,11;74,482;74,482;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;1;01/12/2018;;1;1;128,731;74,482;81,805;2;20;1;1;1;;0;79,031;128,731;100,184;81,827;77,194;81,357;82,77;82,77;82,77;114,122;98,757;75,832;76,285;76,285;76,285;76,285;75,38;75,38;75,38;74,482;74,482;74,482;74,482;74,482;75,38;83,718;78,11;79,957;78,11;75,38;76,285;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;1;01/11/2018;;1;1;260,467;73,588;90,992;9;3;1;1;1;;0;74,482;74,482;73,588;73,588;74,482;76,285;76,285;79,493;260,467;170,235;79,957;78,57;78,11;79,031;79,493;100,9;81,827;76,285;80,889;99,469;130,307;94,015;85,152;82,77;78,11;77,194;80,422;77,651;78,11;78,11;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58380001;1;01/10/2018;;1;1;87,082;74,482;75,407;15;1;1;1;1;;0;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;85,152;76,285;87,082;75,38;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;77,194;74,482;74,482;74,482;74,482;74,482;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;1;01/09/2018;;1;1;95,925;73,588;77,087;17;1;1;1;1;;0;73,588;73,588;73,588;73,588;74,482;74,482;74,482;74,482;74,482;74,482;73,588;73,588;73,588;73,588;80,422;90,02;95,925;91,508;80,889;77,194;76,285;76,285;76,285;76,285;76,285;76,285;76,285;76,285;76,285;74,482;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58380001;1;01/08/2018;;1;1;82,77;74,482;75,903;5;1;1;1;1;;0;74,482;75,832;76,285;78,11;82,77;79,957;79,957;78,11;76,285;76,285;75,38;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;76,285;76,285;76,285;76,285;75,832;75,832;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58380001;1;01/07/2018;;1;1;74,482;73,588;74,395;1;9;1;1;1;;0;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;73,588;73,588;73,588;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;1;01/06/2018;;1;1;82,77;72,701;74,991;17;7;1;1;1;;0;73,588;73,588;73,588;73,588;73,588;73,588;72,701;72,701;72,701;72,701;72,701;72,701;72,701;76,285;76,285;77,651;82,77;76,285;76,285;78,11;76,285;76,285;76,285;76,285;76,285;75,38;75,38;74,482;74,482;74,482;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58380001;1;01/05/2018;;1;1;92,006;73,588;75,667;5;10;1;1;1;;0;76,285;74,482;76,285;79,031;92,006;80,422;74,482;74,482;74,034;73,588;73,588;73,588;73,588;73,588;74,482;74,482;77,194;74,482;74,482;80,422;76,739;75,38;75,38;75,38;75,38;74,482;73,588;73,588;73,588;73,588;73,588;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;1;01/04/2018;;1;1;193,494;78,11;90,376;5;2;1;1;1;;0;100,184;78,11;124,823;135,078;193,494;86,114;88,056;80,422;120,96;85,152;85,152;78,11;79,031;78,11;78,11;78,11;97,337;85,632;78,11;78,11;78,11;78,11;78,11;78,11;78,57;78,11;97,337;79,031;79,031;78,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
58380001;1;01/03/2018;;1;1;538,734;79,957;207,819;9;29;1;1;1;;0;148,94;189,844;240,292;273,905;284,414;460,345;320,133;378,392;538,734;305,873;396,215;402,223;270,781;208,356;199,019;134,278;101,619;97,337;86,598;80,889;118,664;110,389;148,111;139,912;151,439;157,33;113,372;84,195;79,957;125,601;95,222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58380001;1;01/02/2018;;1;1;197,171;78,11;121,595;6;10;1;1;1;;0;145,633;106,702;168,492;165,027;183,518;197,171;105,97;90,02;89,035;78,11;99,469;87,082;87,569;79,031;133,48;165,027;85,152;79,031;87,569;100,9;110,389;159,88;193,494;184,416;95,925;80,422;90,515;155,638;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;
58380001;1;01/01/2018;;1;1;350,522;76,285;119,142;9;2;1;1;1;;0;82,77;76,285;78,11;86,114;116,385;120,96;127,946;297,219;350,522;136,682;85,152;80,889;80,889;98,757;117,903;102,339;82,77;79,957;79,493;79,957;82,298;88,056;87,569;87,569;80,889;80,889;139,102;314,62;88,056;92,507;190,754;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;1;01/12/2017;;1;1;124,823;69,205;76,563;26;16;1;1;1;;0;80,889;75,38;80,889;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;69,205;69,205;69,205;69,205;69,205;69,638;70,506;85,632;73,588;75,832;124,823;87,569;85,152;78,11;73,588;82,77;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;1;01/11/2017;;1;1;130,307;73,588;80,769;21;17;1;1;1;;0;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,93;84,673;83,718;78,11;74,482;74,482;73,588;73,588;73,588;91,508;130,307;85,152;90,02;89,035;84,673;77,194;77,194;86,598;79,493;95,925;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58380001;1;01/10/2017;;1;1;88,056;70,071;73,968;4;18;1;1;1;;0;72,701;72,701;74,482;88,056;75,832;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;70,071;70,071;70,071;70,071;70,071;79,957;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;1;01/09/2017;;1;1;73,588;72,701;73,085;12;1;1;1;1;;0;72,701;72,701;72,701;72,701;72,701;72,701;72,701;72,701;72,701;72,701;72,701;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;72,701;72,701;72,701;72,701;72,701;72,701;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58380001;1;01/08/2017;;1;1;76,285;72,701;73,82;21;30;1;1;1;;0;73,588;73,588;73,588;73,144;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;74,482;74,93;76,285;74,482;74,482;74,482;74,482;74,482;73,588;73,588;73,588;72,701;72,701;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;1;01/07/2017;;1;1;74,482;73,588;73,963;1;14;1;1;1;;0;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;74,482;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;73,588;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;1;01/06/2017;;1;1;127,162;74,482;78,532;15;28;1;1;1;;0;76,285;76,285;76,285;76,285;76,285;76,285;75,38;75,38;75,38;75,38;75,38;75,38;75,38;88,056;127,162;81,827;79,957;78,11;78,11;76,285;76,285;76,285;76,285;76,285;78,11;78,11;76,285;74,482;74,482;74,482;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58380001;1;01/05/2017;;1;1;95,222;76,285;78,099;21;10;1;1;1;;0;78,11;78,11;78,11;78,11;78,11;78,11;78,11;78,11;77,194;76,285;76,285;76,285;76,285;76,285;76,285;76,285;76,285;76,285;78,11;87,569;95,222;79,493;78,11;78,11;78,11;76,285;76,285;76,285;76,285;76,285;76,285;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;1;01/04/2017;;1;1;130,307;76,285;80,056;9;8;1;1;1;;0;78,11;78,11;78,11;78,11;78,11;78,11;78,11;76,285;130,307;86,114;78,11;78,11;78,11;78,11;78,11;78,11;78,11;78,11;78,11;78,11;78,11;78,11;78,11;78,11;78,11;78,11;78,11;78,11;78,11;78,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
58380001;1;01/03/2017;;1;1;184,416;73,144;95,076;20;26;2;2;2;;0;103,786;86,114;79,031;132,684;92,006;136,682;131,89;87,082;135,879;143,171;84,673;75,832;74,034;78,11;78,11;83,718;85,632;80,422;82,77;184,416;125,601;88,056;81,827;78,11;78,11;73,144;78,11;78,11;74,034;78,11;78,11;;;;;;;;;;;;2;2;;;;;;;;;;;;;2;;;2;;;
58380001;1;01/02/2017;;1;1;257,402;78,11;121,344;8;15;1;1;1;;0;158,178;120,96;158,178;135,879;128,731;222,661;204,602;257,402;244,278;225,564;156,483;97,337;81,357;79,031;78,11;78,11;78,11;78,11;78,11;78,11;78,11;78,11;78,11;78,11;82,77;92,507;92,507;78,11;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
58380001;1;01/01/2017;;1;1;405,845;78,11;184,711;27;1;1;1;1;;0;78,11;105,97;81,827;89,035;102,339;98,757;95,925;147,283;157,33;94,521;82,77;102,339;124,047;139,102;102,339;96,63;200,874;217,853;200,874;132,684;233,375;217,853;248,289;353,962;369,013;344,817;405,845;300,454;321,24;240,292;240,292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58380001;1;01/12/2016;;1;1;347,095;78,11;128,616;15;30;1;1;1;;0;104,512;83,718;78,57;98,757;114,122;82,77;79,957;79,031;100,9;114,122;196,249;117,143;229,457;225,564;347,095;280,193;214,035;209,299;153,114;141,538;98,757;79,031;99,469;89,527;85,152;79,031;85,632;82,77;80,889;78,11;78,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58380001;1;01/11/2016;;1;1;256,383;75,38;103,332;15;2;1;1;1;;0;76,285;75,38;75,832;81,357;135,078;85,152;78,11;78,11;78,11;119,428;114,875;90,515;90,515;125,601;256,383;250,303;104,512;97,337;155,638;111,877;86,598;84,195;82,77;79,957;78,57;79,957;79,957;79,493;89,035;79,031;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58380001;1;01/10/2016;;1;1;78,11;41,712;64,221;25;2;1;1;1;;0;42,38;41,712;41,712;52,303;66,22;62,071;64,128;58,456;56,885;56,885;58,852;62,071;64,128;62,48;60,854;63,714;62,48;65,799;67,491;67,491;69,205;68,345;68,345;69,205;78,11;78,11;76,285;77,194;76,285;75,38;76,285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58380001;1;01/09/2016;;1;1;50,086;41,049;42,611;1;16;1;1;1;;0;50,086;49,358;45,801;42,716;42,38;42,38;42,38;42,38;42,38;42,38;42,38;41,712;41,712;41,712;41,38;41,049;41,049;41,712;43,732;46,501;41,712;41,049;41,049;41,049;41,049;41,712;41,712;41,712;41,049;41,049;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58380001;1;01/08/2016;;1;1;45,106;41,712;42,567;17;15;1;1;1;;0;42,38;42,38;42,38;42,38;42,38;42,38;42,38;42,38;42,38;42,38;42,38;42,38;42,38;42,38;41,712;42,38;45,106;44,416;42,38;42,38;41,712;42,716;43,732;43,732;43,732;43,053;42,38;41,712;41,712;41,712;41,712;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;1;01/07/2016;;1;1;45,801;42,38;43,83;1;19;1;1;1;;0;45,801;45,801;45,801;45,801;45,801;45,801;44,416;44,416;44,416;44,416;44,416;44,416;44,416;44,416;44,416;44,416;44,416;44,416;42,38;42,38;42,38;42,38;42,38;42,38;42,38;42,38;42,38;42,38;42,38;42,38;42,38;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;1;01/06/2016;;1;1;166,756;45,452;64,518;11;21;1;1;1;;0;98,757;105,97;92,507;53,053;53,053;80,422;85,152;58,852;82,77;57,276;166,756;132,684;82,77;53,053;45,801;45,801;45,801;45,801;45,801;45,801;45,452;45,801;45,801;45,801;45,801;45,801;45,801;45,801;45,801;45,801;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58380001;1;01/05/2016;;1;1;85,152;42,38;45,625;10;3;1;1;1;;0;44,416;44,416;42,38;42,38;44,416;44,416;44,416;44,416;45,106;85,152;45,801;44,416;44,416;44,416;44,416;44,76;44,416;44,416;44,76;44,416;44,073;44,416;44,416;44,416;44,416;42,38;42,716;42,38;45,801;45,801;45,801;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;1;01/04/2016;;1;1;113,372;42,38;59,915;4;18;1;1;1;;0;98,757;90,02;94,015;113,372;89,035;60,049;51,559;53,43;51,559;51,559;57,276;49,358;49,358;72,701;72,701;49,722;49,358;42,38;42,38;42,716;42,38;43,392;87,082;44,073;42,38;42,38;42,38;72,701;54,952;44,416;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
58380001;1;01/03/2016;;1;1;311,329;89,035;172,249;8;23;1;1;1;;0;137,487;139,102;159,88;151,439;117,143;97,337;195,329;311,329;195,329;137,487;136,682;161,589;212,136;240,292;188,028;245,278;277,042;292,927;281,246;225,564;140,724;109,647;89,035;95,222;209,299;119,428;163,305;135,078;136,682;105,97;132,684;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;1;01/02/2016;;1;1;308,051;69,205;147,723;24;6;1;1;1;;0;206,476;140,724;144,811;128,731;113,372;69,205;69,205;69,205;69,205;69,205;69,205;76,285;78,11;78,57;87,569;73,588;76,285;73,588;206,476;131,098;204,602;306,961;286,534;308,051;265,605;208,356;238,308;239,299;195,329;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
58380001;1;01/01/2016;;1;1;967,502;49,358;296,031;16;1;1;1;1;;0;49,358;50,086;124,823;474,369;218,811;159,88;88,056;82,77;120,96;136,682;117,143;75,38;76,739;98,757;261,491;967,502;891,377;335,761;493,746;581,021;651,72;538,734;524,018;399,816;512,092;240,292;192,579;124,823;136,682;240,292;211,189;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;1;01/12/2015;;1;1;295,07;45,801;126,909;22;30;1;1;1;;0;153,114;127,162;82,77;60,451;82,77;60,451;87,082;87,569;105,97;75,38;51,189;90,02;185,317;260,467;232,394;159,88;136,682;113,372;138,294;139,102;185,317;295,07;250,303;215,941;174,621;112,623;74,034;53,053;49,358;45,801;48,636;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;1;01/11/2015;;1;1;98,757;35,946;51,301;11;1;1;1;1;;0;35,946;35,946;42,38;95,222;51,189;88,056;42,38;82,77;43,392;49,358;98,757;45,801;42,38;42,38;41,712;41,049;51,559;43,392;42,38;45,106;43,392;44,073;53,053;52,303;45,801;45,106;42,38;39,095;39,095;73,588;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
